split_a,image_a,path_a,split_b,image_b,path_b,phash_dist,dhash_dist,ssim_256,confirmed_near_duplicate,old_split_a,old_split_b,old_rel_image_a,old_rel_image_b,component_id_a,component_id_b,md5_a,md5_b,source_group_a,source_group_b,instances_a,instances_b
train,val__C-W3-V0002.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0002.jpg,val,train__C-W3-0028.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0028.jpg,7,2,0.354541,False,val,train,C-W3-V0002.jpg,C-W3-0028.jpg,81,1,fbc2b6dcc329d1468eb966b09f0ddca0,651409df7d48a33c163a7b56bc1fd6ed,c-w3-v0002,c-w3,255,239
train,val__C-W2-V0031.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0031.jpg,test,train__C-W6-0039.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0039.jpg,25,6,0.352554,False,val,train,C-W2-V0031.jpg,C-W6-0039.jpg,55,4,1ca2a7f68131ec8516787a6e7a86e221,7447f8bed971563f0dc4f1e7a573e4df,c-w2-v0031,c-w6,142,1
train,val__C-W6-V0015.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W6-V0015.jpg,test,train__C-W6-0073.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0073.jpg,26,3,0.350161,False,val,train,C-W6-V0015.jpg,C-W6-0073.jpg,193,4,529fdc3c8e2023ce817e5192fb5e33cf,da07ef1d730ddc2e73d6033b84fed47f,c-w6-v0015,c-w6,11,12
train,train__C-W2-0024.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0024.jpg,test,train__C-W6-0074.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0074.jpg,27,6,0.348535,False,train,train,C-W2-0024.jpg,C-W6-0074.jpg,0,4,d3615432b5ab4bacfba4ddfc66276a2c,02f929fbf109a0cffcfd2277fb88b322,c-w2,c-w6,282,14
train,val__C-W3-V0045.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0045.jpg,val,train__C-W3-0070.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0070.jpg,10,0,0.346739,False,val,train,C-W3-V0045.jpg,C-W3-0070.jpg,112,1,956db7861c79625a9dd6f29a23c970e3,f72143abfa08ac49dc40979f218b9ae3,c-w3-v0045,c-w3,222,217
train,val__C-W3-V0045.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0045.jpg,val,val__C-W3-V0029.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\val__C-W3-V0029.jpg,10,0,0.346739,False,val,val,C-W3-V0045.jpg,C-W3-V0029.jpg,112,1,956db7861c79625a9dd6f29a23c970e3,f72143abfa08ac49dc40979f218b9ae3,c-w3-v0045,c-w3-v0029,222,215
train,train__C-W1-0125.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W1-0125.jpg,test,train__K-511.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__K-511.jpg,8,5,0.345362,False,train,train,C-W1-0125.jpg,K-511.jpg,0,5,f75a878780d7e71e28d90fbb5b5cacfe,ca9f60a6609b1f4bc090539d7dbe99e0,c-w1,k,286,302
train,train__C-W1-0050.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W1-0050.jpg,test,train__C-W6-0136.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0136.jpg,28,6,0.340643,False,train,train,C-W1-0050.jpg,C-W6-0136.jpg,0,4,e4f3eb7f1c0f0d341f23daf929e1a53b,f76e388e2828a62514a2a0057867d18d,c-w1,c-w6,335,28
train,val__C-W3-V0034.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0034.jpg,val,train__C-W3-0031.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0031.jpg,13,3,0.338908,False,val,train,C-W3-V0034.jpg,C-W3-0031.jpg,102,1,9d8d80edbf94e22821da53e19357ab41,f35b82ff76ec2cc801c9d3d5f556b406,c-w3-v0034,c-w3,245,231
train,val__C-W3-V0063.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0063.jpg,val,train__C-W3-0031.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0031.jpg,13,3,0.338908,False,val,train,C-W3-V0063.jpg,C-W3-0031.jpg,102,1,9d8d80edbf94e22821da53e19357ab41,f35b82ff76ec2cc801c9d3d5f556b406,c-w3-v0063,c-w3,243,231
train,val__C-W3-V0003.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0003.jpg,val,train__C-W3-0031.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0031.jpg,16,4,0.338494,False,val,train,C-W3-V0003.jpg,C-W3-0031.jpg,82,1,d9a212a3d4b98c4382e1c344410967ec,f35b82ff76ec2cc801c9d3d5f556b406,c-w3-v0003,c-w3,259,231
train,val__C-W3-V0004.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0004.jpg,val,train__C-W3-0029.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0029.jpg,19,5,0.33583,False,val,train,C-W3-V0004.jpg,C-W3-0029.jpg,83,1,f57203237f17f41016ed3053fa04d79d,e36203e439d7b6655ed553010db5028d,c-w3-v0004,c-w3,243,243
train,train__C-W2-0094.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0094.jpg,test,train__C-W6-0127.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0127.jpg,24,5,0.331796,False,train,train,C-W2-0094.jpg,C-W6-0127.jpg,0,4,396dbc3732c709b2f2457f063f2b8518,fd71d3bba44d5c26b48fd9dcd22c7290,c-w2,c-w6,298,14
train,val__C-W1-V0001.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W1-V0001.jpg,test,train__C-W6-0073.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0073.jpg,26,4,0.331441,False,val,train,C-W1-V0001.jpg,C-W6-0073.jpg,12,4,2dfccd7b58bed571d96e4f9fb725558f,da07ef1d730ddc2e73d6033b84fed47f,c-w1-v0001,c-w6,395,12
train,val__C-W3-V0002.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0002.jpg,val,train__C-W3-0031.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0031.jpg,15,6,0.331202,False,val,train,C-W3-V0002.jpg,C-W3-0031.jpg,81,1,fbc2b6dcc329d1468eb966b09f0ddca0,f35b82ff76ec2cc801c9d3d5f556b406,c-w3-v0002,c-w3,255,231
train,val__C-W3-V0003.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0003.jpg,val,train__C-W3-0100.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0100.jpg,18,2,0.330894,False,val,train,C-W3-V0003.jpg,C-W3-0100.jpg,82,1,d9a212a3d4b98c4382e1c344410967ec,7276bf573489d965021eaf2ee5ee1ac0,c-w3-v0003,c-w3,259,243
train,val__C-W3-V0033.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0033.jpg,val,train__C-W3-0031.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0031.jpg,16,5,0.32981,False,val,train,C-W3-V0033.jpg,C-W3-0031.jpg,101,1,91b77e401e3b26264a8f382561436fc8,f35b82ff76ec2cc801c9d3d5f556b406,c-w3-v0033,c-w3,251,231
train,val__C-W3-V0062.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0062.jpg,val,train__C-W3-0031.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0031.jpg,16,5,0.32981,False,val,train,C-W3-V0062.jpg,C-W3-0031.jpg,101,1,91b77e401e3b26264a8f382561436fc8,f35b82ff76ec2cc801c9d3d5f556b406,c-w3-v0062,c-w3,249,231
train,val__C-W6-V0014.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W6-V0014.jpg,test,train__C-W6-0073.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0073.jpg,29,5,0.32914,False,val,train,C-W6-V0014.jpg,C-W6-0073.jpg,192,4,4e26dd2e75d0f40c1ae1d3f1c1e2a72c,da07ef1d730ddc2e73d6033b84fed47f,c-w6-v0014,c-w6,35,12
train,train__C-W2-0093.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0093.jpg,test,train__C-W6-0127.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0127.jpg,26,5,0.32821,False,train,train,C-W2-0093.jpg,C-W6-0127.jpg,0,4,090d517f087049cfe7d94c0545999b96,fd71d3bba44d5c26b48fd9dcd22c7290,c-w2,c-w6,297,14
train,val__C-W3-V0044.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0044.jpg,val,train__C-W3-0070.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0070.jpg,14,1,0.327892,False,val,train,C-W3-V0044.jpg,C-W3-0070.jpg,111,1,4222289e55bdeb3ef9a30d60dcce6851,f72143abfa08ac49dc40979f218b9ae3,c-w3-v0044,c-w3,231,217
train,val__C-W3-V0044.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0044.jpg,val,val__C-W3-V0029.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\val__C-W3-V0029.jpg,14,1,0.327892,False,val,val,C-W3-V0044.jpg,C-W3-V0029.jpg,111,1,4222289e55bdeb3ef9a30d60dcce6851,f72143abfa08ac49dc40979f218b9ae3,c-w3-v0044,c-w3-v0029,231,215
train,train__C-W1-0132.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W1-0132.jpg,test,val__C-W1-V0011.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\val__C-W1-V0011.jpg,7,5,0.327477,False,train,val,C-W1-0132.jpg,C-W1-V0011.jpg,0,22,472709be52d35f167636db461d910d75,7def692038dc1778660a21d6dcd27951,c-w1,c-w1-v0011,479,444
train,val__C-W3-V0005.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0005.jpg,val,train__C-W3-0032.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0032.jpg,14,1,0.327353,False,val,train,C-W3-V0005.jpg,C-W3-0032.jpg,84,1,5e937af2aa91538218ba337183cfceb3,c2057872f6cf2218df6a80fd4131c8ed,c-w3-v0005,c-w3,299,311
train,train__C-W2-0024.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0024.jpg,test,train__C-W6-0136.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0136.jpg,30,6,0.326614,False,train,train,C-W2-0024.jpg,C-W6-0136.jpg,0,4,d3615432b5ab4bacfba4ddfc66276a2c,f76e388e2828a62514a2a0057867d18d,c-w2,c-w6,282,28
train,train__C-W2-0092.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0092.jpg,test,train__C-W6-0127.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0127.jpg,26,5,0.32402,False,train,train,C-W2-0092.jpg,C-W6-0127.jpg,0,4,0db59be45a9a73a5d4b44ca77dc93e7b,fd71d3bba44d5c26b48fd9dcd22c7290,c-w2,c-w6,305,14
train,train__C-W2-0048.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0048.jpg,test,train__C-W6-0127.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0127.jpg,22,5,0.323054,False,train,train,C-W2-0048.jpg,C-W6-0127.jpg,0,4,1e489fa41a6c7ff9750403d931823d88,fd71d3bba44d5c26b48fd9dcd22c7290,c-w2,c-w6,232,14
train,val__C-W6-V0016.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W6-V0016.jpg,test,train__C-W6-0073.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0073.jpg,31,5,0.322925,False,val,train,C-W6-V0016.jpg,C-W6-0073.jpg,194,4,176bee5b894abb53012559ed8140fad6,da07ef1d730ddc2e73d6033b84fed47f,c-w6-v0016,c-w6,48,12
train,train__C-W2-0169.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0169.jpg,test,train__C-W6-0127.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0127.jpg,24,6,0.322243,False,train,train,C-W2-0169.jpg,C-W6-0127.jpg,0,4,b31b6d22948e00168a87c2e8b9bc8ced,fd71d3bba44d5c26b48fd9dcd22c7290,c-w2,c-w6,246,14
train,train__C-W2-0171.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0171.jpg,test,train__C-W6-0127.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0127.jpg,27,5,0.322187,False,train,train,C-W2-0171.jpg,C-W6-0127.jpg,0,4,73abad2346cd58b0316ee4332affe32c,fd71d3bba44d5c26b48fd9dcd22c7290,c-w2,c-w6,304,14
train,train__C-W1-0131.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W1-0131.jpg,test,val__C-W1-V0011.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\val__C-W1-V0011.jpg,10,6,0.32167,False,train,val,C-W1-0131.jpg,C-W1-V0011.jpg,0,22,0bc3f4b5e2ff80e834a7545a4b47a65c,7def692038dc1778660a21d6dcd27951,c-w1,c-w1-v0011,489,444
train,train__C-W1-0083.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W1-0083.jpg,test,val__C-W1-V0011.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\val__C-W1-V0011.jpg,10,5,0.321635,False,train,val,C-W1-0083.jpg,C-W1-V0011.jpg,0,22,8992770bb04558b5db613d63707a3dee,7def692038dc1778660a21d6dcd27951,c-w1,c-w1-v0011,388,444
train,val__C-W3-V0036.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0036.jpg,val,train__C-W3-0012.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0012.jpg,24,2,0.321306,False,val,train,C-W3-V0036.jpg,C-W3-0012.jpg,104,1,0886a3c3432ab3edac80188650383252,7d945e9828b9912d224d404e2c1ddb71,c-w3-v0036,c-w3,287,299
train,train__C-W2-0096.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0096.jpg,test,train__C-W6-0127.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0127.jpg,23,5,0.320857,False,train,train,C-W2-0096.jpg,C-W6-0127.jpg,0,4,9fafff97ab38bcf794a85e6126f61928,fd71d3bba44d5c26b48fd9dcd22c7290,c-w2,c-w6,295,14
train,train__C-W2-0078.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0078.jpg,test,train__C-W6-0127.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0127.jpg,23,6,0.320669,False,train,train,C-W2-0078.jpg,C-W6-0127.jpg,0,4,8cf0757f7599525e5697c4457ac8380e,fd71d3bba44d5c26b48fd9dcd22c7290,c-w2,c-w6,248,14
train,train__C-W1-0130.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W1-0130.jpg,test,val__C-W1-V0011.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\val__C-W1-V0011.jpg,10,5,0.3194,False,train,val,C-W1-0130.jpg,C-W1-V0011.jpg,0,22,ed82c97233545989a96c7997098c53d5,7def692038dc1778660a21d6dcd27951,c-w1,c-w1-v0011,540,444
train,train__C-W1-0125.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W1-0125.jpg,test,train__K-512.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__K-512.jpg,7,4,0.319302,False,train,train,C-W1-0125.jpg,K-512.jpg,0,5,f75a878780d7e71e28d90fbb5b5cacfe,d9dc162e376b9b21292680909d8b422b,c-w1,k,286,248
train,train__C-W2-0095.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0095.jpg,test,train__C-W6-0127.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0127.jpg,21,5,0.318892,False,train,train,C-W2-0095.jpg,C-W6-0127.jpg,0,4,92285891ea3a2dd2c7742e3a38ce4ac6,fd71d3bba44d5c26b48fd9dcd22c7290,c-w2,c-w6,332,14
train,val__C-W3-V0004.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0004.jpg,val,train__C-W3-0030.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0030.jpg,17,3,0.317581,False,val,train,C-W3-V0004.jpg,C-W3-0030.jpg,83,1,f57203237f17f41016ed3053fa04d79d,98fcf4501bf4673f4ecdfa0d5cc4a468,c-w3-v0004,c-w3,243,247
train,val__C-W3-V0001.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0001.jpg,val,train__C-W3-0027.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0027.jpg,13,5,0.313938,False,val,train,C-W3-V0001.jpg,C-W3-0027.jpg,80,1,1f6187704bdd2f9a69f05102040bb798,1ba613f9a2aed772c3d311e9baa54563,c-w3-v0001,c-w3,253,237
train,val__C-W6-V0016.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W6-V0016.jpg,test,train__C-W6-0033.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0033.jpg,34,6,0.313491,False,val,train,C-W6-V0016.jpg,C-W6-0033.jpg,194,4,176bee5b894abb53012559ed8140fad6,2536559940ba7a9600df74bb44be79ac,c-w6-v0016,c-w6,48,101
train,val__C-W3-V0003.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0003.jpg,val,train__C-W3-0029.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0029.jpg,18,3,0.312884,False,val,train,C-W3-V0003.jpg,C-W3-0029.jpg,82,1,d9a212a3d4b98c4382e1c344410967ec,e36203e439d7b6655ed553010db5028d,c-w3-v0003,c-w3,259,243
train,train__C-W2-0090.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0090.jpg,test,train__C-W6-0127.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0127.jpg,22,6,0.311526,False,train,train,C-W2-0090.jpg,C-W6-0127.jpg,0,4,64174b1111d292f87b8dbaa97e47f350,fd71d3bba44d5c26b48fd9dcd22c7290,c-w2,c-w6,325,14
train,val__C-W3-V0033.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0033.jpg,val,train__C-W3-0030.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0030.jpg,20,6,0.310698,False,val,train,C-W3-V0033.jpg,C-W3-0030.jpg,101,1,91b77e401e3b26264a8f382561436fc8,98fcf4501bf4673f4ecdfa0d5cc4a468,c-w3-v0033,c-w3,251,247
train,val__C-W3-V0062.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0062.jpg,val,train__C-W3-0030.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0030.jpg,20,6,0.310698,False,val,train,C-W3-V0062.jpg,C-W3-0030.jpg,101,1,91b77e401e3b26264a8f382561436fc8,98fcf4501bf4673f4ecdfa0d5cc4a468,c-w3-v0062,c-w3,249,247
train,train__C-W2-0094.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0094.jpg,test,train__C-W6-0039.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0039.jpg,28,6,0.310156,False,train,train,C-W2-0094.jpg,C-W6-0039.jpg,0,4,396dbc3732c709b2f2457f063f2b8518,7447f8bed971563f0dc4f1e7a573e4df,c-w2,c-w6,298,1
train,train__C-W1-0002.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W1-0002.jpg,test,val__C-W1-V0012.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\val__C-W1-V0012.jpg,6,12,0.309576,False,train,val,C-W1-0002.jpg,C-W1-V0012.jpg,0,23,41142aa981abb1c2537f66ae8314eaa1,1c71aab06923d31715620473319626fc,c-w1,c-w1-v0012,616,452
train,val__C-W3-V0004.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0004.jpg,val,train__C-W3-0100.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0100.jpg,11,4,0.309381,False,val,train,C-W3-V0004.jpg,C-W3-0100.jpg,83,1,f57203237f17f41016ed3053fa04d79d,7276bf573489d965021eaf2ee5ee1ac0,c-w3-v0004,c-w3,243,243
train,val__C-W3-V0033.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0033.jpg,val,train__C-W3-0029.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0029.jpg,22,4,0.308586,False,val,train,C-W3-V0033.jpg,C-W3-0029.jpg,101,1,91b77e401e3b26264a8f382561436fc8,e36203e439d7b6655ed553010db5028d,c-w3-v0033,c-w3,251,243
train,val__C-W3-V0062.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0062.jpg,val,train__C-W3-0029.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0029.jpg,22,4,0.308586,False,val,train,C-W3-V0062.jpg,C-W3-0029.jpg,101,1,91b77e401e3b26264a8f382561436fc8,e36203e439d7b6655ed553010db5028d,c-w3-v0062,c-w3,249,243
train,train__C-W2-0048.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0048.jpg,test,train__C-W6-0074.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0074.jpg,24,4,0.308454,False,train,train,C-W2-0048.jpg,C-W6-0074.jpg,0,4,1e489fa41a6c7ff9750403d931823d88,02f929fbf109a0cffcfd2277fb88b322,c-w2,c-w6,232,14
train,train__C-W2-0078.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0078.jpg,test,train__C-W6-0074.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0074.jpg,25,5,0.307359,False,train,train,C-W2-0078.jpg,C-W6-0074.jpg,0,4,8cf0757f7599525e5697c4457ac8380e,02f929fbf109a0cffcfd2277fb88b322,c-w2,c-w6,248,14
train,train__C-W2-0092.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0092.jpg,test,train__C-W6-0074.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0074.jpg,28,6,0.307122,False,train,train,C-W2-0092.jpg,C-W6-0074.jpg,0,4,0db59be45a9a73a5d4b44ca77dc93e7b,02f929fbf109a0cffcfd2277fb88b322,c-w2,c-w6,305,14
